,account_id,account_id_check,tweet_id,account_username,account_name,tweet_text,tweet_created_at,tweet_language,retweet_count,reply_count,like_count,quote_count,profile_image_url,is_reclaimable
0,1313619024861896710,1313619024861896710,1536485951245062146,gato_andalu,marditoroedore,@elconfidencial Y 100 millones de ucranianos más. Que los medios occidentales sigan vendiendo que es posible para Ucrania ganar la guerra es porque van de coca hasta los ojos o porque los dueños de los medios se están haciendo ricos con la guerra o ambas las dos.,2022-06-13 23:09:31+00:00,es,0,0,0,0,https://pbs.twimg.com/profile_images/1401977014698098688/FcGNs15h_normal.jpg,True
1,1515254590719078400,1515254590719078400,1536485893606875136,MarYelresto,Mar Garcia,"RT @UKR_token: #Zelensky: 2.606 misiles de crucero rusos impactaron en #Ucrania desde el comienzo de la guerra.

“Ucrania necesita sistemas…",2022-06-13 23:09:18+00:00,es,181,0,0,0,https://pbs.twimg.com/profile_images/1517626730789449730/BjWPf-Xk_normal.jpg,True
2,1017919333283061765,1017919333283061765,1536485859696037889,Abucefalo161,@Abucefalo16,"RT @UKR_token: Viceministro de Defensa de #Ucrania: 
 
Según Hanna Maliar, #Rusia está utilizando su guerra contra Ucrania para probar nuev…",2022-06-13 23:09:10+00:00,es,99,0,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True
3,860381934022791168,860381934022791168,1536485839496220675,CriptoBrasil,CriptoNoticias 🇧🇷,#Notícias Tecnologia blockchain é utilizada para provar que Rússia cometeu crimes de guerra na Ucrânia https://t.co/4gJgsPKdkm,2022-06-13 23:09:05+00:00,pt,0,0,0,0,https://pbs.twimg.com/profile_images/867927544334602243/sbVkZgzM_normal.jpg,True
4,1380044766549786626,1380044766549786626,1536485834236493824,boomboox_net,BOOMBOOX,Lo positivo de la guerra de Ucrania es que Argentina se puede forrar como nunca vendiendo soja al mundo. Mi oppinión está fundada en fuentes fiables. César Carballo – Reportero de guerra https://t.co/hQjLYi3zyJ,2022-06-13 23:09:04+00:00,es,0,0,0,0,https://pbs.twimg.com/profile_images/1441819944468066309/TRpNHOIR_normal.jpg,True
5,2631701393,2631701393,1536485815882244097,popeye7663,Rivera JR,"Ufff,ahora es que me doy cuenta de el poder de Rusia, si porque todo esto es por culpa de la guerra entre Rusia y Ucrania ,verdad ? O no ?🤷‍♂️🤦🏻‍♂️ https://t.co/BOurFBJy11",2022-06-13 23:08:59+00:00,es,0,0,0,0,https://pbs.twimg.com/profile_images/1514609283198988305/UrPqzyik_normal.jpg,True
6,1369316678,1369316678,1536485807179063296,SHIFTERpt,Shifter,RT @david_areias: Boa leitura 👇 https://t.co/wCoSp7S8hp,2022-06-13 23:08:57+00:00,pt,1,0,0,0,https://pbs.twimg.com/profile_images/1473734689924038674/lWOMafjC_normal.jpg,True
7,1444165320,1444165320,1536485773779812352,AkenatoGabriel,Gabriel Hernando,"RT @UKR_token: Rusia ganó $ 98 mil millones, por venta de combustibles fósiles durante 100 días de guerra a gran escala contra #Ucrania

La…",2022-06-13 23:08:49+00:00,es,9,0,0,0,https://pbs.twimg.com/profile_images/3686442268/f1e51b33907ce96b3a07f513f1929a87_normal.jpeg,True
8,1058792810823016450,1058792810823016450,1536485741714411522,RobertoSablon,Roberto Sablon,"RT @UKR_token: Rusia ganó $ 98 mil millones, por venta de combustibles fósiles durante 100 días de guerra a gran escala contra #Ucrania

La…",2022-06-13 23:08:42+00:00,es,9,0,0,0,https://pbs.twimg.com/profile_images/1058793427251404800/IQGyDdjd_normal.jpg,True
9,714935687657701377,714935687657701377,1536485723007815680,mundopoliticoar,Mundo Político,"La guerra en Ucrania: el 16º día de la invasión rusa, en imágenes https://t.co/XebOawevcw",2022-06-13 23:08:37+00:00,es,0,0,0,0,https://pbs.twimg.com/profile_images/852700967531401220/GJtavii9_normal.jpg,True
